sale_id,sale_date,medicine_id,batch_no,quantity_sold,unit_price,discount_pct,total_amount,payment_mode
SALE012358,2026-03-08,MED084,MED084-B03,5,464.04,0,2320.20,UPI
SALE012377,2026-03-08,MED057,MED057-B03,8,455.06,5,3458.46,Cash
SALE012582,2026-03-08,MED029,MED029-B03,1,556.72,0,556.72,UPI
SALE012991,2026-03-08,MED099,MED099-B01,7,47.42,5,315.34,Cash
SALE013329,2026-03-08,MED008,MED008-B01,5,119.51,10,537.80,Cash
SALE013450,2026-03-08,MED024,MED024-B01,6,344.29,0,2065.74,Card
SALE013807,2026-03-08,MED060,MED060-B03,6,620.75,0,3724.50,Cash
SALE014594,2026-03-08,MED046,MED046-B03,8,588.17,0,4705.36,UPI
SALE014786,2026-03-08,MED071,MED071-B01,5,532.78,0,2663.90,Cash
SALE015175,2026-03-08,MED013,MED013-B02,1,508.22,10,457.40,Cash
SALE015712,2026-03-08,MED027,MED027-B04,6,730.39,0,4382.34,Cash
SALE016137,2026-03-08,MED094,MED094-B01,8,56.99,0,455.92,Cash
SALE016271,2026-03-08,MED072,MED072-B02,6,340.30,12,1796.78,UPI
SALE016408,2026-03-08,MED092,MED092-B03,5,137.04,10,616.68,Card
SALE017138,2026-03-08,MED059,MED059-B01,2,311.74,12,548.66,Card
SALE017276,2026-03-08,MED083,MED083-B01,1,72.80,0,72.80,Cash
SALE017473,2026-03-08,MED050,MED050-B05,1,15.05,0,15.05,Cash
SALE017721,2026-03-08,MED054,MED054-B03,6,332.52,0,1995.12,Cash
SALE018052,2026-03-08,MED084,MED084-B01,5,479.95,12,2111.78,Cash
SALE018057,2026-03-08,MED037,MED037-B01,7,359.15,0,2514.05,UPI
SALE018062,2026-03-08,MED002,MED002-B03,1,594.53,0,594.53,Card
SALE018288,2026-03-08,MED062,MED062-B04,5,454.92,10,2047.14,Card
SALE018433,2026-03-08,MED001,MED001-B03,7,423.45,0,2964.15,Card
SALE018637,2026-03-08,MED085,MED085-B01,1,482.76,12,424.83,UPI
SALE019093,2026-03-08,MED100,MED100-B02,6,58.84,10,317.74,Card
SALE019380,2026-03-08,MED066,MED066-B01,5,317.00,12,1394.80,Card
SALE019491,2026-03-08,MED098,MED098-B01,2,634.71,5,1205.95,Cash
SALE019738,2026-03-08,MED013,MED013-B02,8,500.61,10,3604.39,Cash
SALE019827,2026-03-08,MED034,MED034-B01,7,112.71,0,788.97,Cash
SALE019957,2026-03-08,MED045,MED045-B02,4,455.16,5,1729.61,UPI
SALE020106,2026-03-08,MED032,MED032-B01,4,57.58,12,202.68,UPI
SALE020330,2026-03-08,MED089,MED089-B04,7,532.40,10,3354.12,UPI
SALE020375,2026-03-08,MED074,MED074-B03,3,117.80,0,353.40,UPI
SALE021337,2026-03-08,MED087,MED087-B04,1,308.54,10,277.69,UPI
SALE021347,2026-03-08,MED078,MED078-B02,7,417.66,0,2923.62,UPI
SALE021461,2026-03-08,MED027,MED027-B02,5,749.46,12,3297.62,Card
SALE022213,2026-03-08,MED066,MED066-B01,1,327.97,12,288.61,Card
SALE022234,2026-03-08,MED082,MED082-B02,1,163.24,5,155.08,Cash
SALE022713,2026-03-08,MED099,MED099-B01,4,43.57,10,156.85,UPI
SALE022821,2026-03-08,MED012,MED012-B02,5,297.35,12,1308.34,Cash
SALE023882,2026-03-08,MED017,MED017-B01,5,471.79,5,2241.00,Cash
SALE024423,2026-03-08,MED004,MED004-B05,8,696.33,0,5570.64,Card
SALE024711,2026-03-08,MED066,MED066-B01,6,297.11,12,1568.74,UPI
SALE024765,2026-03-08,MED068,MED068-B01,1,284.10,0,284.10,Cash
SALE024802,2026-03-08,MED062,MED062-B04,4,441.58,0,1766.32,Cash
SALE025532,2026-03-08,MED027,MED027-B01,2,730.22,5,1387.42,UPI
SALE025634,2026-03-08,MED092,MED092-B01,6,137.51,12,726.05,Card
SALE025797,2026-03-08,MED007,MED007-B01,4,541.43,5,2057.43,Card
SALE026008,2026-03-08,MED042,MED042-B01,8,20.11,0,160.88,Cash
SALE026206,2026-03-08,MED052,MED052-B01,6,553.29,10,2987.77,Card
SALE026223,2026-03-08,MED022,MED022-B03,4,163.59,0,654.36,UPI
SALE026341,2026-03-08,MED023,MED023-B03,6,473.03,0,2838.18,Card
SALE026773,2026-03-08,MED052,MED052-B01,1,567.15,5,538.79,Cash
SALE027202,2026-03-08,MED016,MED016-B01,8,59.77,0,478.16,UPI
SALE027464,2026-03-08,MED024,MED024-B02,1,360.67,12,317.39,Card
SALE027600,2026-03-08,MED027,MED027-B01,7,682.67,0,4778.69,UPI
SALE027737,2026-03-08,MED029,MED029-B03,5,569.23,0,2846.15,Cash
SALE027780,2026-03-08,MED095,MED095-B02,8,678.50,0,5428.00,Card
SALE027983,2026-03-08,MED045,MED045-B02,6,436.58,0,2619.48,Cash
SALE028020,2026-03-08,MED092,MED092-B01,3,132.65,0,397.95,Card
SALE028312,2026-03-08,MED018,MED018-B05,4,566.37,10,2038.93,UPI
SALE028950,2026-03-08,MED017,MED017-B01,6,457.22,0,2743.32,Card
SALE029475,2026-03-08,MED001,MED001-B03,1,421.05,12,370.52,UPI
SALE029858,2026-03-08,MED002,MED002-B01,2,596.46,0,1192.92,UPI
SALE029859,2026-03-08,MED068,MED068-B01,1,292.10,0,292.10,Cash
SALE029894,2026-03-08,MED028,MED028-B02,2,43.75,0,87.50,Card
SALE000397,2026-03-09,MED054,MED054-B03,3,344.90,12,910.54,Card
SALE000653,2026-03-09,MED012,MED012-B02,8,300.29,0,2402.32,Cash
SALE001072,2026-03-09,MED078,MED078-B04,1,391.67,0,391.67,Cash
SALE001350,2026-03-09,MED075,MED075-B01,1,523.40,10,471.06,Card
SALE001581,2026-03-09,MED098,MED098-B02,8,684.94,12,4821.98,Cash
SALE001772,2026-03-09,MED051,MED051-B03,7,459.47,10,2894.66,Cash
SALE001984,2026-03-09,MED054,MED054-B03,2,332.59,12,585.36,Card
SALE002027,2026-03-09,MED071,MED071-B01,6,580.40,0,3482.40,UPI
SALE002863,2026-03-09,MED044,MED044-B01,7,65.58,12,403.97,Cash
SALE004357,2026-03-09,MED078,MED078-B04,2,394.25,5,749.07,UPI
SALE004365,2026-03-09,MED039,MED039-B02,8,535.09,0,4280.72,Card
SALE004668,2026-03-09,MED086,MED086-B03,3,735.22,0,2205.66,UPI
SALE004900,2026-03-09,MED072,MED072-B01,3,319.41,10,862.41,Cash
SALE006074,2026-03-09,MED062,MED062-B02,6,466.27,12,2461.91,Cash
SALE006092,2026-03-09,MED001,MED001-B01,5,394.16,5,1872.26,Card
SALE006226,2026-03-09,MED012,MED012-B02,7,314.89,12,1939.72,Card
SALE006270,2026-03-09,MED027,MED027-B04,6,752.34,5,4288.34,Card
SALE006279,2026-03-09,MED097,MED097-B03,7,301.72,10,1900.84,Card
SALE006574,2026-03-09,MED049,MED049-B02,4,199.15,0,796.60,Cash
SALE007066,2026-03-09,MED018,MED018-B05,1,618.10,10,556.29,Cash
SALE007158,2026-03-09,MED061,MED061-B03,4,331.22,10,1192.39,UPI
SALE007589,2026-03-09,MED034,MED034-B01,4,120.39,0,481.56,Card
SALE008266,2026-03-09,MED004,MED004-B03,4,650.78,0,2603.12,UPI
SALE008357,2026-03-09,MED041,MED041-B02,7,214.61,0,1502.27,Cash
SALE008445,2026-03-09,MED055,MED055-B01,3,502.50,10,1356.75,Card
SALE008499,2026-03-09,MED081,MED081-B02,7,402.69,0,2818.83,Cash
SALE008500,2026-03-09,MED028,MED028-B01,3,46.63,10,125.90,Card
SALE009012,2026-03-09,MED087,MED087-B03,8,296.85,12,2089.82,UPI
SALE009267,2026-03-09,MED097,MED097-B03,8,311.80,10,2244.96,Card
SALE009287,2026-03-09,MED022,MED022-B01,1,163.33,0,163.33,Cash
SALE009602,2026-03-09,MED031,MED031-B03,7,223.69,0,1565.83,Cash
SALE009654,2026-03-09,MED078,MED078-B04,3,401.32,0,1203.96,Card
SALE009888,2026-03-09,MED017,MED017-B02,4,419.55,0,1678.20,Cash
SALE010757,2026-03-09,MED079,MED079-B01,6,423.22,10,2285.39,UPI
SALE011139,2026-03-09,MED033,MED033-B03,8,33.44,0,267.52,Cash
SALE011173,2026-03-09,MED071,MED071-B01,4,542.69,5,2062.22,UPI
SALE011396,2026-03-09,MED048,MED048-B04,6,203.78,10,1100.41,Card
SALE011448,2026-03-09,MED100,MED100-B02,6,64.37,0,386.22,Cash
SALE011661,2026-03-09,MED070,MED070-B04,4,337.32,10,1214.35,Cash
SALE011812,2026-03-09,MED025,MED025-B01,8,580.15,0,4641.20,UPI
SALE011910,2026-03-09,MED024,MED024-B01,6,336.41,0,2018.46,Card
SALE012158,2026-03-09,MED069,MED069-B04,4,613.68,0,2454.72,Cash
SALE012197,2026-03-09,MED038,MED038-B05,1,64.12,5,60.91,UPI
SALE012785,2026-03-09,MED056,MED056-B03,7,375.48,5,2496.94,Card
SALE012830,2026-03-09,MED049,MED049-B02,6,221.48,5,1262.44,Card
SALE013376,2026-03-09,MED060,MED060-B04,4,651.82,5,2476.92,Card
SALE013666,2026-03-09,MED068,MED068-B02,6,304.97,5,1738.33,Cash
SALE014162,2026-03-09,MED016,MED016-B01,5,60.90,5,289.27,Cash
SALE014195,2026-03-09,MED031,MED031-B03,3,228.10,0,684.30,Card
SALE014217,2026-03-09,MED085,MED085-B01,8,462.26,0,3698.08,UPI
SALE014364,2026-03-09,MED067,MED067-B04,6,76.48,0,458.88,Cash
SALE014440,2026-03-09,MED031,MED031-B03,4,236.11,5,897.22,UPI
SALE014804,2026-03-09,MED061,MED061-B01,3,339.01,10,915.33,UPI
SALE014924,2026-03-09,MED022,MED022-B01,2,157.48,0,314.96,Cash
SALE014979,2026-03-09,MED069,MED069-B01,1,568.78,0,568.78,Card
SALE015142,2026-03-09,MED064,MED064-B01,5,702.48,5,3336.78,UPI
SALE015534,2026-03-09,MED081,MED081-B02,1,429.47,12,377.93,Card
SALE015972,2026-03-09,MED015,MED015-B04,1,589.43,5,559.96,Card
SALE015998,2026-03-09,MED078,MED078-B02,5,422.94,0,2114.70,Cash
SALE016636,2026-03-09,MED075,MED075-B02,6,541.19,12,2857.48,Card
SALE016952,2026-03-09,MED042,MED042-B01,3,22.75,10,61.43,Cash
SALE017549,2026-03-09,MED066,MED066-B01,4,337.49,0,1349.96,Card
SALE017701,2026-03-09,MED035,MED035-B04,8,197.78,12,1392.37,Card
SALE018025,2026-03-09,MED011,MED011-B05,7,492.63,10,3103.57,Card
SALE018400,2026-03-09,MED062,MED062-B04,7,428.05,10,2696.72,Card
SALE018423,2026-03-09,MED083,MED083-B01,8,68.96,12,485.48,Cash
SALE018911,2026-03-09,MED082,MED082-B02,2,165.70,0,331.40,Card
SALE018946,2026-03-09,MED053,MED053-B05,5,373.55,0,1867.75,Card
SALE019064,2026-03-09,MED079,MED079-B01,3,413.45,0,1240.35,Card
SALE019088,2026-03-09,MED075,MED075-B02,7,562.42,0,3936.94,Cash
SALE019276,2026-03-09,MED013,MED013-B02,8,562.28,0,4498.24,Cash
SALE019415,2026-03-09,MED033,MED033-B03,7,33.01,12,203.34,Card
SALE019552,2026-03-09,MED063,MED063-B04,1,149.14,10,134.23,UPI
SALE019578,2026-03-09,MED006,MED006-B01,4,572.61,12,2015.59,UPI
SALE019964,2026-03-09,MED023,MED023-B03,6,461.80,0,2770.80,Card
SALE020068,2026-03-09,MED028,MED028-B01,4,45.85,12,161.39,Card
SALE020323,2026-03-09,MED096,MED096-B02,8,214.28,0,1714.24,Cash
SALE020422,2026-03-09,MED045,MED045-B02,8,433.81,0,3470.48,Cash
SALE020504,2026-03-09,MED078,MED078-B02,6,409.13,0,2454.78,Cash
SALE020575,2026-03-09,MED043,MED043-B04,3,35.68,12,94.20,UPI
SALE021151,2026-03-09,MED096,MED096-B02,4,216.08,10,777.89,Cash
SALE021206,2026-03-09,MED042,MED042-B01,5,19.93,0,99.65,Cash
SALE021372,2026-03-09,MED099,MED099-B01,5,44.73,0,223.65,UPI
SALE021604,2026-03-09,MED033,MED033-B01,3,34.39,0,103.17,Cash
SALE021918,2026-03-09,MED054,MED054-B03,5,352.88,0,1764.40,UPI
SALE022306,2026-03-09,MED061,MED061-B02,1,324.66,0,324.66,Cash
SALE022802,2026-03-09,MED051,MED051-B01,2,454.87,12,800.57,Cash
SALE023142,2026-03-09,MED078,MED078-B02,8,439.79,12,3096.12,Cash
SALE023612,2026-03-09,MED064,MED064-B04,6,724.37,0,4346.22,UPI
SALE024572,2026-03-09,MED091,MED091-B02,1,435.27,0,435.27,Cash
SALE024989,2026-03-09,MED064,MED064-B04,3,743.91,5,2120.14,Card
SALE025069,2026-03-09,MED034,MED034-B02,7,121.11,10,762.99,UPI
SALE025104,2026-03-09,MED034,MED034-B02,5,112.22,0,561.10,UPI
SALE025448,2026-03-09,MED064,MED064-B04,2,725.59,0,1451.18,UPI
SALE025829,2026-03-09,MED038,MED038-B01,3,65.71,0,197.13,UPI
SALE025921,2026-03-09,MED074,MED074-B03,7,122.67,12,755.65,UPI
SALE025988,2026-03-09,MED055,MED055-B02,7,481.93,12,2968.69,UPI
SALE026096,2026-03-09,MED071,MED071-B02,5,528.71,10,2379.20,Cash
SALE026500,2026-03-09,MED018,MED018-B05,2,639.40,0,1278.80,Card
SALE026866,2026-03-09,MED089,MED089-B04,2,577.71,0,1155.42,Cash
SALE026900,2026-03-09,MED087,MED087-B05,6,297.96,0,1787.76,UPI
SALE026980,2026-03-09,MED063,MED063-B04,2,152.74,12,268.82,Cash
SALE027222,2026-03-09,MED066,MED066-B01,6,317.97,10,1717.04,UPI
SALE027230,2026-03-09,MED002,MED002-B04,8,525.43,10,3783.10,UPI
SALE027321,2026-03-09,MED013,MED013-B02,4,537.69,10,1935.68,Cash
SALE027480,2026-03-09,MED028,MED028-B03,6,46.72,0,280.32,UPI
SALE027559,2026-03-09,MED034,MED034-B02,4,120.70,12,424.86,Cash
SALE027689,2026-03-09,MED034,MED034-B02,8,111.29,0,890.32,Card
SALE027919,2026-03-09,MED063,MED063-B04,8,152.78,10,1100.02,Cash
SALE027954,2026-03-09,MED081,MED081-B03,7,429.45,0,3006.15,UPI
SALE027978,2026-03-09,MED085,MED085-B01,3,484.80,0,1454.40,UPI
SALE027980,2026-03-09,MED018,MED018-B05,5,614.35,12,2703.14,Cash
SALE028144,2026-03-09,MED002,MED002-B04,3,589.50,5,1680.07,Card
SALE028203,2026-03-09,MED031,MED031-B04,7,221.23,12,1362.78,Cash
SALE028307,2026-03-09,MED004,MED004-B05,6,656.03,0,3936.18,Cash
SALE028504,2026-03-09,MED038,MED038-B01,1,69.49,12,61.15,Cash
SALE029229,2026-03-09,MED074,MED074-B03,5,118.24,5,561.64,Card
SALE029276,2026-03-09,MED066,MED066-B01,8,297.83,0,2382.64,UPI
SALE029346,2026-03-09,MED061,MED061-B02,3,330.20,12,871.73,Card
SALE029362,2026-03-09,MED004,MED004-B05,3,639.00,10,1725.30,Card
SALE029374,2026-03-09,MED021,MED021-B02,1,177.62,0,177.62,UPI
SALE029462,2026-03-09,MED001,MED001-B03,2,410.98,5,780.86,UPI
SALE029508,2026-03-09,MED091,MED091-B01,6,433.16,0,2598.96,Cash
SALE029510,2026-03-09,MED075,MED075-B02,1,516.37,0,516.37,Cash
SALE029550,2026-03-09,MED066,MED066-B01,1,315.48,12,277.62,UPI
SALE000297,2026-03-10,MED096,MED096-B02,8,211.18,12,1486.71,UPI
SALE001202,2026-03-10,MED074,MED074-B02,1,115.53,12,101.67,UPI
SALE001626,2026-03-10,MED005,MED005-B02,2,831.72,0,1663.44,UPI
SALE001682,2026-03-10,MED066,MED066-B04,4,324.06,0,1296.24,UPI
SALE002020,2026-03-10,MED035,MED035-B02,8,178.03,0,1424.24,UPI
SALE002402,2026-03-10,MED005,MED005-B02,7,830.50,10,5232.15,Cash
SALE002477,2026-03-10,MED015,MED015-B04,7,573.02,0,4011.14,UPI
SALE002770,2026-03-10,MED068,MED068-B02,8,296.16,12,2084.97,Cash
SALE002926,2026-03-10,MED050,MED050-B04,1,14.63,5,13.90,Card
SALE004006,2026-03-10,MED041,MED041-B02,1,207.91,12,182.96,Card
SALE004141,2026-03-10,MED098,MED098-B02,5,645.20,0,3226.00,UPI
SALE004185,2026-03-10,MED025,MED025-B01,5,567.75,0,2838.75,UPI
SALE004448,2026-03-10,MED048,MED048-B04,5,218.33,5,1037.07,Cash
SALE004642,2026-03-10,MED057,MED057-B01,3,427.42,0,1282.26,UPI
SALE005120,2026-03-10,MED045,MED045-B02,8,449.34,12,3163.35,Card
SALE005732,2026-03-10,MED095,MED095-B02,1,750.44,0,750.44,UPI
SALE006212,2026-03-10,MED007,MED007-B02,2,573.42,0,1146.84,UPI
SALE006275,2026-03-10,MED007,MED007-B02,8,563.29,5,4281.00,Cash
SALE006312,2026-03-10,MED021,MED021-B02,4,186.46,0,745.84,Card
SALE006922,2026-03-10,MED033,MED033-B03,5,31.04,0,155.20,Card
SALE007046,2026-03-10,MED032,MED032-B02,4,57.10,5,216.98,Cash
SALE007061,2026-03-10,MED035,MED035-B02,4,176.81,0,707.24,Card
SALE007774,2026-03-10,MED085,MED085-B03,7,520.74,0,3645.18,UPI
SALE007864,2026-03-10,MED043,MED043-B02,7,38.65,0,270.55,UPI
SALE008033,2026-03-10,MED070,MED070-B04,7,350.93,0,2456.51,UPI
SALE008234,2026-03-10,MED017,MED017-B03,7,456.58,0,3196.06,UPI
SALE008413,2026-03-10,MED012,MED012-B02,7,290.36,5,1930.89,UPI
SALE008845,2026-03-10,MED044,MED044-B01,4,65.57,0,262.28,Card
SALE009018,2026-03-10,MED097,MED097-B03,3,327.34,5,932.92,UPI
SALE009336,2026-03-10,MED057,MED057-B01,8,444.37,0,3554.96,UPI
SALE009406,2026-03-10,MED077,MED077-B03,7,519.48,5,3454.54,Card
SALE009484,2026-03-10,MED008,MED008-B01,4,121.07,12,426.17,Card
SALE009670,2026-03-10,MED048,MED048-B04,5,204.33,0,1021.65,UPI
SALE009807,2026-03-10,MED014,MED014-B01,2,369.12,10,664.42,Card
SALE009991,2026-03-10,MED020,MED020-B04,4,141.40,0,565.60,Card
SALE011045,2026-03-10,MED058,MED058-B02,6,147.57,10,796.88,Cash
SALE011336,2026-03-10,MED024,MED024-B01,3,332.90,0,998.70,Card
SALE011361,2026-03-10,MED015,MED015-B04,3,576.41,5,1642.77,UPI
SALE011650,2026-03-10,MED086,MED086-B03,8,746.63,0,5973.04,Card
SALE012767,2026-03-10,MED093,MED093-B03,5,748.91,0,3744.55,UPI
SALE013320,2026-03-10,MED069,MED069-B04,4,579.30,5,2201.34,Card
SALE013640,2026-03-10,MED052,MED052-B04,4,606.77,0,2427.08,UPI
SALE013790,2026-03-10,MED097,MED097-B02,5,315.06,0,1575.30,Card
SALE014885,2026-03-10,MED004,MED004-B03,5,676.19,10,3042.86,Cash
SALE015657,2026-03-10,MED081,MED081-B02,3,429.52,0,1288.56,Cash
SALE015774,2026-03-10,MED003,MED003-B02,2,284.97,5,541.44,UPI
SALE015950,2026-03-10,MED008,MED008-B01,7,121.95,0,853.65,UPI
SALE016088,2026-03-10,MED043,MED043-B02,5,35.54,12,156.38,Card
SALE016714,2026-03-10,MED037,MED037-B01,7,350.64,10,2209.03,Cash
SALE016859,2026-03-10,MED062,MED062-B04,4,482.61,0,1930.44,UPI
SALE016934,2026-03-10,MED020,MED020-B04,8,153.07,5,1163.33,Card
SALE017152,2026-03-10,MED013,MED013-B02,7,525.49,5,3494.51,Cash
SALE017372,2026-03-10,MED093,MED093-B03,5,797.72,0,3988.60,Cash
SALE017479,2026-03-10,MED053,MED053-B05,1,391.50,0,391.50,Cash
SALE017505,2026-03-10,MED088,MED088-B03,8,506.85,0,4054.80,UPI
SALE017956,2026-03-10,MED020,MED020-B04,2,148.65,5,282.44,Card
SALE018341,2026-03-10,MED009,MED009-B02,5,220.84,5,1048.99,Cash
SALE018407,2026-03-10,MED021,MED021-B02,8,178.98,0,1431.84,Cash
SALE019084,2026-03-10,MED079,MED079-B01,1,410.21,5,389.70,UPI
SALE019816,2026-03-10,MED079,MED079-B01,1,436.54,0,436.54,Cash
SALE020433,2026-03-10,MED065,MED065-B03,6,740.49,0,4442.94,Cash
SALE021128,2026-03-10,MED066,MED066-B01,1,316.51,5,300.68,Cash
SALE021133,2026-03-10,MED006,MED006-B01,1,622.17,10,559.95,Cash
SALE021543,2026-03-10,MED024,MED024-B01,2,334.19,12,588.17,Cash
SALE021813,2026-03-10,MED062,MED062-B04,8,490.52,0,3924.16,UPI
SALE022154,2026-03-10,MED016,MED016-B01,1,56.67,10,51.00,UPI
SALE022205,2026-03-10,MED028,MED028-B01,7,46.71,5,310.62,UPI
SALE022287,2026-03-10,MED018,MED018-B05,4,574.59,10,2068.52,UPI
SALE022806,2026-03-10,MED027,MED027-B02,1,694.54,0,694.54,UPI
SALE022886,2026-03-10,MED019,MED019-B04,7,566.23,0,3963.61,Cash
SALE023077,2026-03-10,MED093,MED093-B03,5,757.43,0,3787.15,UPI
SALE023110,2026-03-10,MED094,MED094-B01,6,56.31,0,337.86,Cash
SALE023306,2026-03-10,MED052,MED052-B03,8,592.80,0,4742.40,UPI
SALE023451,2026-03-10,MED022,MED022-B01,2,176.87,10,318.37,UPI
SALE023455,2026-03-10,MED017,MED017-B01,5,425.59,10,1915.15,Card
SALE023515,2026-03-10,MED067,MED067-B04,1,70.75,12,62.26,Card
SALE023779,2026-03-10,MED067,MED067-B04,4,70.19,12,247.07,UPI
SALE023854,2026-03-10,MED045,MED045-B02,1,457.11,12,402.26,Cash
SALE023979,2026-03-10,MED051,MED051-B01,2,486.69,5,924.71,UPI
SALE024223,2026-03-10,MED061,MED061-B02,6,324.21,10,1750.73,Cash
SALE024948,2026-03-10,MED008,MED008-B01,7,113.12,0,791.84,UPI
SALE024983,2026-03-10,MED003,MED003-B02,8,255.88,0,2047.04,Cash
SALE025163,2026-03-10,MED051,MED051-B04,2,435.77,0,871.54,Cash
SALE025178,2026-03-10,MED021,MED021-B02,4,188.47,0,753.88,Cash
SALE025783,2026-03-10,MED022,MED022-B03,5,176.97,12,778.67,UPI
SALE026388,2026-03-10,MED013,MED013-B02,5,494.43,0,2472.15,Cash
SALE026568,2026-03-10,MED015,MED015-B04,2,603.14,12,1061.53,Card
SALE026586,2026-03-10,MED070,MED070-B02,1,350.91,0,350.91,Cash
SALE027094,2026-03-10,MED050,MED050-B05,3,15.30,10,41.31,Card
SALE027350,2026-03-10,MED028,MED028-B03,4,44.47,0,177.88,Cash
SALE027766,2026-03-10,MED060,MED060-B03,7,644.61,0,4512.27,Cash
SALE027991,2026-03-10,MED026,MED026-B01,8,362.29,5,2753.40,Cash
SALE028060,2026-03-10,MED022,MED022-B03,3,162.60,0,487.80,Cash
SALE028138,2026-03-10,MED048,MED048-B03,3,217.93,0,653.79,Cash
SALE028622,2026-03-10,MED058,MED058-B02,3,145.16,0,435.48,UPI
SALE029134,2026-03-10,MED054,MED054-B01,4,344.53,0,1378.12,UPI
SALE029194,2026-03-10,MED092,MED092-B01,5,142.64,0,713.20,UPI
SALE029212,2026-03-10,MED064,MED064-B04,7,660.18,10,4159.13,Cash
SALE029314,2026-03-10,MED038,MED038-B01,6,64.63,5,368.39,Cash
SALE029630,2026-03-10,MED090,MED090-B03,3,458.82,0,1376.46,UPI
SALE000330,2026-03-11,MED057,MED057-B01,1,428.53,10,385.68,UPI
SALE000415,2026-03-11,MED096,MED096-B02,7,223.03,12,1373.86,Cash
SALE000444,2026-03-11,MED096,MED096-B02,4,199.97,12,703.89,Card
SALE000800,2026-03-11,MED056,MED056-B03,7,372.16,0,2605.12,Cash
SALE001401,2026-03-11,MED038,MED038-B05,1,72.74,0,72.74,Card
SALE001986,2026-03-11,MED015,MED015-B04,8,561.84,0,4494.72,UPI
SALE003052,2026-03-11,MED096,MED096-B02,6,216.29,0,1297.74,Cash
SALE003538,2026-03-11,MED025,MED025-B01,4,535.73,12,1885.77,Cash
SALE004207,2026-03-11,MED076,MED076-B01,1,153.18,10,137.86,UPI
SALE004281,2026-03-11,MED018,MED018-B05,3,612.93,5,1746.85,Card
SALE004848,2026-03-11,MED072,MED072-B01,7,332.11,5,2208.53,Card
SALE005200,2026-03-11,MED014,MED014-B01,8,375.33,5,2852.51,Cash
SALE005419,2026-03-11,MED085,MED085-B03,2,481.79,12,847.95,Card
SALE005487,2026-03-11,MED021,MED021-B02,2,192.71,0,385.42,Card
SALE005767,2026-03-11,MED022,MED022-B01,5,165.63,0,828.15,UPI
SALE005886,2026-03-11,MED071,MED071-B01,5,563.96,5,2678.81,UPI
SALE006207,2026-03-11,MED009,MED009-B02,3,247.72,12,653.98,UPI
SALE006380,2026-03-11,MED022,MED022-B01,2,175.76,0,351.52,Cash
SALE006898,2026-03-11,MED024,MED024-B01,2,343.23,0,686.46,Card
SALE007961,2026-03-11,MED031,MED031-B03,1,248.13,12,218.35,Card
SALE008239,2026-03-11,MED015,MED015-B04,4,629.98,10,2267.93,UPI
SALE008574,2026-03-11,MED010,MED010-B02,6,280.31,5,1597.77,Card
SALE009146,2026-03-11,MED090,MED090-B04,6,463.70,12,2448.34,Cash
SALE009403,2026-03-11,MED073,MED073-B01,6,201.10,0,1206.60,Cash
SALE010147,2026-03-11,MED031,MED031-B03,2,224.46,0,448.92,UPI
SALE010203,2026-03-11,MED087,MED087-B01,5,309.55,0,1547.75,Card
SALE011268,2026-03-11,MED046,MED046-B03,2,574.38,0,1148.76,Card
SALE012346,2026-03-11,MED048,MED048-B04,1,221.31,10,199.18,Cash
SALE012854,2026-03-11,MED074,MED074-B02,1,120.62,0,120.62,Cash
SALE013262,2026-03-11,MED062,MED062-B02,7,449.83,10,2833.93,Card
SALE013656,2026-03-11,MED074,MED074-B02,6,112.26,10,606.20,UPI
SALE013678,2026-03-11,MED066,MED066-B01,7,308.91,10,1946.13,Card
SALE013756,2026-03-11,MED047,MED047-B01,4,414.29,10,1491.44,Card
SALE014100,2026-03-11,MED062,MED062-B04,3,461.41,5,1315.02,UPI
SALE014428,2026-03-11,MED024,MED024-B01,3,342.67,12,904.65,Cash
SALE014601,2026-03-11,MED070,MED070-B04,4,334.98,10,1205.93,Card
SALE015853,2026-03-11,MED083,MED083-B01,4,66.32,0,265.28,Cash
SALE015866,2026-03-11,MED038,MED038-B05,8,70.58,5,536.41,UPI
SALE016101,2026-03-11,MED086,MED086-B03,7,731.76,5,4866.20,Cash
SALE016302,2026-03-11,MED027,MED027-B04,3,757.23,0,2271.69,Card
SALE016399,2026-03-11,MED052,MED052-B04,2,559.60,5,1063.24,Card
SALE016597,2026-03-11,MED035,MED035-B04,7,189.11,5,1257.58,UPI
SALE017130,2026-03-11,MED067,MED067-B04,1,73.48,10,66.13,UPI
SALE017392,2026-03-11,MED001,MED001-B03,3,426.26,0,1278.78,Cash
SALE017455,2026-03-11,MED027,MED027-B04,7,769.81,10,4849.80,Cash
SALE017487,2026-03-11,MED098,MED098-B01,6,670.17,0,4021.02,Cash
SALE017685,2026-03-11,MED021,MED021-B02,4,186.17,0,744.68,Card
SALE017697,2026-03-11,MED091,MED091-B02,7,399.28,0,2794.96,Card
SALE017722,2026-03-11,MED091,MED091-B02,3,390.34,0,1171.02,UPI
SALE018342,2026-03-11,MED005,MED005-B03,5,767.48,0,3837.40,UPI
SALE018742,2026-03-11,MED089,MED089-B01,5,562.40,0,2812.00,UPI
SALE018890,2026-03-11,MED049,MED049-B02,3,213.51,0,640.53,Cash
SALE019299,2026-03-11,MED089,MED089-B04,5,573.26,0,2866.30,Cash
SALE019453,2026-03-11,MED065,MED065-B03,2,746.25,5,1417.88,UPI
SALE019529,2026-03-11,MED074,MED074-B02,5,112.97,12,497.07,UPI
